Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;6674;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:14.8073
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6674;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:14.8083
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6683;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:15.0593
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;6699;NULL;NULL;NULL;NULL;19.0000;8.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;1;2023-05-11 10:20:15.4725
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6700;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:15.5058
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6734;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:16.4070
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6759;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:17.0906
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6816;NULL;NULL;NULL;2;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:18.6450
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;6826;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:18.9092
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;6827;NULL;NULL;NULL;3;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:18.9434
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;6891;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:20.8138
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;6919;NULL;Goblin 2 Variant (1);NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:21.6451
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6955;NULL;NULL;NULL;3;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:22.6987
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6976;NULL;NULL;NULL;3;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:23.2788
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6995;NULL;NULL;NULL;3;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:23.8009
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7031;NULL;NULL;NULL;3;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:24.7341
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7056;NULL;NULL;NULL;3;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:25.3972
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7103;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:26.6506
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7104;NULL;NULL;NULL;4;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:26.6696
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;7221;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:30.1460
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;7359;NULL;NULL;NULL;4;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:34.0047
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7359;NULL;NULL;NULL;4;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:34.0057
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7416;NULL;NULL;NULL;4;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:35.5252
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7443;NULL;NULL;NULL;4;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:36.1928
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;7465;NULL;NULL;NULL;NULL;18.0000;6.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;2;2023-05-11 10:20:36.7392
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7466;NULL;NULL;NULL;4;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:36.7576
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7526;NULL;NULL;NULL;4;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:38.2432
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7546;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:38.7470
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7547;NULL;NULL;NULL;5;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:38.7570
2;NULL;NULL;NULL;NULL;anonymous;Player Attacking;7615;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:40.6305
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7681;NULL;NULL;NULL;5;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:42.4469
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7684;NULL;NULL;NULL;5;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:42.5280
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7737;NULL;NULL;NULL;5;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:43.8453
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;7739;NULL;NULL;NULL;NULL;17.0000;4.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;3;2023-05-11 10:20:43.8961
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7739;NULL;NULL;NULL;5;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:43.8981
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7760;NULL;NULL;NULL;5;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:44.4301
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7816;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:45.8651
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7817;NULL;NULL;NULL;6;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:45.8893
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;7879;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:47.6015
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;7907;NULL;Goblin 2 Variant (4);NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:48.3860
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7945;NULL;NULL;NULL;6;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:49.4183
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7954;NULL;NULL;NULL;6;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:49.6561
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7988;NULL;NULL;NULL;6;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:50.5016
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7996;NULL;NULL;NULL;6;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:50.7035
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8042;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:51.8548
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8043;NULL;NULL;NULL;7;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:51.8679
4;NULL;NULL;NULL;NULL;anonymous;Player Attacking;8111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:53.7116
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;8142;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:54.5443
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8181;NULL;NULL;NULL;8;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:20:55.5723
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;8619;NULL;NULL;5;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:06.5138
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;8619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:06.5138
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;8619;NULL;NULL;NULL;NULL;17.0000;0.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;3;2023-05-11 10:21:06.5148
NULL;7;NULL;NULL;NULL;anonymous;BciSuccess;8619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;TRUE;NULL;2023-05-11 10:21:06.5148
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;9114;NULL;NULL;6;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:18.9939
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;9114;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:18.9949
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;9114;NULL;NULL;NULL;NULL;17.0000;2.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;3;2023-05-11 10:21:18.9959
NULL;8;NULL;NULL;NULL;anonymous;BciSuccess;9114;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;TRUE;NULL;2023-05-11 10:21:18.9959
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;9519;NULL;NULL;7;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:29.1041
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;9519;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:29.1051
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;9519;NULL;NULL;NULL;NULL;17.0000;4.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;3;2023-05-11 10:21:29.1071
NULL;9;NULL;NULL;NULL;anonymous;BciSuccess;9519;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;TRUE;NULL;2023-05-11 10:21:29.1076
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;10007;NULL;NULL;8;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:41.4971
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;10007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:41.4976
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;10007;NULL;NULL;NULL;NULL;17.0000;6.0000;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;3;2023-05-11 10:21:41.4976
NULL;10;NULL;NULL;NULL;anonymous;BciSuccess;10007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;TRUE;NULL;2023-05-11 10:21:41.4987
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10066;NULL;NULL;NULL;8;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:43.0629
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10087;NULL;NULL;NULL;8;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:43.6002
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10146;NULL;NULL;NULL;8;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:45.0633
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10204;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:46.5514
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10205;NULL;NULL;NULL;9;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:46.5653
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;10208;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:46.6622
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;10349;NULL;NULL;NULL;9;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:50.2034
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10351;NULL;NULL;NULL;9;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:50.2493
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10373;NULL;NULL;NULL;9;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:50.8355
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10400;NULL;NULL;NULL;9;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:51.5690
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10431;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:52.4213
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10432;NULL;NULL;NULL;10;NULL;NULL;TRUE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:52.4379
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;10523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:55.1823
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;10577;NULL;NULL;NULL;10;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:56.7238
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10579;NULL;NULL;NULL;10;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:56.7731
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10625;NULL;NULL;NULL;10;NULL;NULL;FALSE;c2c163bc-6c5b-4fdd-bed2-9bf135daf9b3;NULL;NULL;2023-05-11 10:21:58.0243
